#this file contains IceCube event information + injected signal events!!!
#some more bla bla txt here, and that you can look at the events, but then I'll have to kill you! :-)
#The total number of events within this file is: 1453 + 8 inj. signal events
#The exposure section has the following column content:
#[t] = exposure time (seconds)
#The event section has the following column content:
#[En] = event number
#[E] = nchan of event (energy)
#[cos(phi)] = reconstructed cosine (angle of incoming nu relative to Sun)
#[phi uncert] = paraboloid angular error, total_error(phi) in degrees
###--Exposure--
[t]  15552000.0
###--Events--
[En]  0
[E]  10
[cos(phi)]  0.999948
[phi uncert]  2.70536
###
[En]  1
[E]  10
[cos(phi)]  0.998418
[phi uncert]  2.99887
###
[En]  2
[E]  10
[cos(phi)]  0.999495
[phi uncert]  2.36077
###
[En]  3
[E]  10
[cos(phi)]  0.999258
[phi uncert]  3.95949
###
[En]  4
[E]  10
[cos(phi)]  0.999476
[phi uncert]  2.05671
###
[En]  5
[E]  10
[cos(phi)]  0.999984
[phi uncert]  2.35739
###
[En]  6
[E]  10
[cos(phi)]  0.996048
[phi uncert]  1.73767
###
[En]  7
[E]  10
[cos(phi)]  0.996215
[phi uncert]  1.91997
###
[En]  8
[E]  10
[cos(phi)]  0.984983
[phi uncert]  1.5542
###
[En]  9
[E]  10
[cos(phi)]  0.946872
[phi uncert]  7.39471
###
[En]  10
[E]  10
[cos(phi)]  0.977943
[phi uncert]  5.21175
###
[En]  11
[E]  10
[cos(phi)]  0.994511
[phi uncert]  2.32173
###
[En]  12
[E]  10
[cos(phi)]  0.952261
[phi uncert]  4.90767
###
[En]  13
[E]  10
[cos(phi)]  0.975672
[phi uncert]  2.0392
###
[En]  14
[E]  10
[cos(phi)]  0.992278
[phi uncert]  1.43556
###
[En]  15
[E]  10
[cos(phi)]  0.979912
[phi uncert]  1.15088
###
[En]  16
[E]  10
[cos(phi)]  0.970034
[phi uncert]  2.36556
###
[En]  17
[E]  10
[cos(phi)]  0.982747
[phi uncert]  2.53477
###
[En]  18
[E]  10
[cos(phi)]  0.999565
[phi uncert]  7.90729
###
[En]  19
[E]  10
[cos(phi)]  0.951624
[phi uncert]  2.39426
###
[En]  20
[E]  10
[cos(phi)]  0.98418
[phi uncert]  1.96149
###
[En]  21
[E]  10
[cos(phi)]  0.97111
[phi uncert]  3.62422
###
[En]  22
[E]  10
[cos(phi)]  0.970971
[phi uncert]  2.40133
###
[En]  23
[E]  10
[cos(phi)]  0.948599
[phi uncert]  1.93267
###
[En]  24
[E]  10
[cos(phi)]  0.993775
[phi uncert]  1.53297
###
[En]  25
[E]  10
[cos(phi)]  0.969165
[phi uncert]  1.51073
###
[En]  26
[E]  10
[cos(phi)]  0.964081
[phi uncert]  4.47871
###
[En]  27
[E]  10
[cos(phi)]  0.942928
[phi uncert]  1.55805
###
[En]  28
[E]  10
[cos(phi)]  0.95171
[phi uncert]  1.93794
###
[En]  29
[E]  10
[cos(phi)]  0.988305
[phi uncert]  1.91823
###
[En]  30
[E]  10
[cos(phi)]  0.956468
[phi uncert]  2.68098
###
[En]  31
[E]  10
[cos(phi)]  0.997257
[phi uncert]  1.28953
###
[En]  32
[E]  10
[cos(phi)]  0.9626
[phi uncert]  1.03633
###
[En]  33
[E]  10
[cos(phi)]  0.994698
[phi uncert]  3.67216
###
[En]  34
[E]  10
[cos(phi)]  0.990634
[phi uncert]  1.25281
###
[En]  35
[E]  10
[cos(phi)]  0.98468
[phi uncert]  0.621467
###
[En]  36
[E]  10
[cos(phi)]  0.999384
[phi uncert]  2.78523
###
[En]  37
[E]  10
[cos(phi)]  0.998765
[phi uncert]  5.76919
###
[En]  38
[E]  10
[cos(phi)]  0.951766
[phi uncert]  3.38464
###
[En]  39
[E]  10
[cos(phi)]  0.990749
[phi uncert]  3.39802
###
[En]  40
[E]  10
[cos(phi)]  0.991737
[phi uncert]  1.27997
###
[En]  41
[E]  10
[cos(phi)]  0.978988
[phi uncert]  1.8181
###
[En]  42
[E]  10
[cos(phi)]  0.962017
[phi uncert]  2.42459
###
[En]  43
[E]  10
[cos(phi)]  0.939983
[phi uncert]  1.47618
###
[En]  44
[E]  10
[cos(phi)]  0.94648
[phi uncert]  1.52181
###
[En]  45
[E]  10
[cos(phi)]  0.982108
[phi uncert]  1.76451
###
[En]  46
[E]  10
[cos(phi)]  0.987652
[phi uncert]  1.92647
###
[En]  47
[E]  10
[cos(phi)]  0.965808
[phi uncert]  3.53538
###
[En]  48
[E]  10
[cos(phi)]  0.947597
[phi uncert]  2.68434
###
[En]  49
[E]  10
[cos(phi)]  0.964386
[phi uncert]  2.95602
###
[En]  50
[E]  10
[cos(phi)]  0.982298
[phi uncert]  1.43478
###
[En]  51
[E]  10
[cos(phi)]  0.988621
[phi uncert]  1.20558
###
[En]  52
[E]  10
[cos(phi)]  0.993802
[phi uncert]  1.4701
###
[En]  53
[E]  10
[cos(phi)]  0.966978
[phi uncert]  1.17158
###
[En]  54
[E]  10
[cos(phi)]  0.972716
[phi uncert]  1.4597
###
[En]  55
[E]  10
[cos(phi)]  0.980632
[phi uncert]  1.15935
###
[En]  56
[E]  10
[cos(phi)]  0.962919
[phi uncert]  1.38825
###
[En]  57
[E]  10
[cos(phi)]  0.992318
[phi uncert]  1.97077
###
[En]  58
[E]  10
[cos(phi)]  0.995762
[phi uncert]  7.76734
###
[En]  59
[E]  10
[cos(phi)]  0.96675
[phi uncert]  1.72092
###
[En]  60
[E]  10
[cos(phi)]  0.983876
[phi uncert]  1.01247
###
[En]  61
[E]  10
[cos(phi)]  0.984696
[phi uncert]  3.21399
###
[En]  62
[E]  10
[cos(phi)]  0.968717
[phi uncert]  2.63016
###
[En]  63
[E]  10
[cos(phi)]  0.980436
[phi uncert]  2.23524
###
[En]  64
[E]  10
[cos(phi)]  0.956513
[phi uncert]  1.996
###
[En]  65
[E]  10
[cos(phi)]  0.978751
[phi uncert]  3.52144
###
[En]  66
[E]  10
[cos(phi)]  0.94594
[phi uncert]  1.7982
###
[En]  67
[E]  10
[cos(phi)]  0.961032
[phi uncert]  3.70882
###
[En]  68
[E]  10
[cos(phi)]  0.977011
[phi uncert]  4.12876
###
[En]  69
[E]  10
[cos(phi)]  0.99961
[phi uncert]  2.51014
###
[En]  70
[E]  10
[cos(phi)]  0.971052
[phi uncert]  1.38614
###
[En]  71
[E]  10
[cos(phi)]  0.971205
[phi uncert]  4.48653
###
[En]  72
[E]  10
[cos(phi)]  0.994336
[phi uncert]  4.41401
###
[En]  73
[E]  10
[cos(phi)]  0.971633
[phi uncert]  2.1538
###
[En]  74
[E]  10
[cos(phi)]  0.996548
[phi uncert]  1.80002
###
[En]  75
[E]  10
[cos(phi)]  0.964059
[phi uncert]  1.12083
###
[En]  76
[E]  10
[cos(phi)]  0.976338
[phi uncert]  6.41992
###
[En]  77
[E]  10
[cos(phi)]  0.999504
[phi uncert]  2.02113
###
[En]  78
[E]  10
[cos(phi)]  0.975089
[phi uncert]  1.47722
###
[En]  79
[E]  10
[cos(phi)]  0.945022
[phi uncert]  3.96449
###
[En]  80
[E]  10
[cos(phi)]  0.991355
[phi uncert]  1.18366
###
[En]  81
[E]  10
[cos(phi)]  0.978751
[phi uncert]  1.18173
###
[En]  82
[E]  10
[cos(phi)]  0.947886
[phi uncert]  1.69033
###
[En]  83
[E]  10
[cos(phi)]  0.954731
[phi uncert]  2.72186
###
[En]  84
[E]  10
[cos(phi)]  0.979892
[phi uncert]  1.81727
###
[En]  85
[E]  10
[cos(phi)]  0.950996
[phi uncert]  2.30675
###
[En]  86
[E]  10
[cos(phi)]  0.980742
[phi uncert]  2.11354
###
[En]  87
[E]  10
[cos(phi)]  0.990085
[phi uncert]  1.18242
###
[En]  88
[E]  10
[cos(phi)]  0.987698
[phi uncert]  2.92052
###
[En]  89
[E]  10
[cos(phi)]  0.967406
[phi uncert]  2.88229
###
[En]  90
[E]  10
[cos(phi)]  0.990228
[phi uncert]  3.60486
###
[En]  91
[E]  10
[cos(phi)]  0.997251
[phi uncert]  1.55028
###
[En]  92
[E]  10
[cos(phi)]  0.979432
[phi uncert]  1.74406
###
[En]  93
[E]  10
[cos(phi)]  0.998192
[phi uncert]  1.66388
###
[En]  94
[E]  10
[cos(phi)]  0.997998
[phi uncert]  1.28096
###
[En]  95
[E]  10
[cos(phi)]  0.963419
[phi uncert]  1.60654
###
[En]  96
[E]  10
[cos(phi)]  0.998375
[phi uncert]  1.90037
###
[En]  97
[E]  10
[cos(phi)]  0.944679
[phi uncert]  2.58672
###
[En]  98
[E]  10
[cos(phi)]  0.952936
[phi uncert]  2.23956
###
[En]  99
[E]  10
[cos(phi)]  0.962696
[phi uncert]  1.19535
###
[En]  100
[E]  10
[cos(phi)]  0.966657
[phi uncert]  1.52229
###
[En]  101
[E]  10
[cos(phi)]  0.994304
[phi uncert]  1.39816
###
[En]  102
[E]  10
[cos(phi)]  0.942376
[phi uncert]  2.52667
###
[En]  103
[E]  10
[cos(phi)]  0.98273
[phi uncert]  3.12567
###
[En]  104
[E]  10
[cos(phi)]  0.970548
[phi uncert]  2.15331
###
[En]  105
[E]  10
[cos(phi)]  0.96433
[phi uncert]  1.72646
###
[En]  106
[E]  10
[cos(phi)]  0.962834
[phi uncert]  2.9471
###
[En]  107
[E]  10
[cos(phi)]  0.984787
[phi uncert]  1.73656
###
[En]  108
[E]  10
[cos(phi)]  0.988796
[phi uncert]  1.56278
###
[En]  109
[E]  10
[cos(phi)]  0.958436
[phi uncert]  1.1794
###
[En]  110
[E]  10
[cos(phi)]  0.997836
[phi uncert]  1.60877
###
[En]  111
[E]  10
[cos(phi)]  0.980563
[phi uncert]  3.64475
###
[En]  112
[E]  10
[cos(phi)]  0.981515
[phi uncert]  1.83638
###
[En]  113
[E]  10
[cos(phi)]  0.953222
[phi uncert]  3.28359
###
[En]  114
[E]  10
[cos(phi)]  0.96262
[phi uncert]  1.61861
###
[En]  115
[E]  10
[cos(phi)]  0.962159
[phi uncert]  2.47969
###
[En]  116
[E]  10
[cos(phi)]  0.978424
[phi uncert]  6.38038
###
[En]  117
[E]  10
[cos(phi)]  0.983691
[phi uncert]  1.60495
###
[En]  118
[E]  10
[cos(phi)]  0.995893
[phi uncert]  1.38222
###
[En]  119
[E]  10
[cos(phi)]  0.958559
[phi uncert]  1.7439
###
[En]  120
[E]  10
[cos(phi)]  0.981454
[phi uncert]  3.8624
###
[En]  121
[E]  10
[cos(phi)]  0.963811
[phi uncert]  2.94385
###
[En]  122
[E]  10
[cos(phi)]  0.9894
[phi uncert]  1.44627
###
[En]  123
[E]  10
[cos(phi)]  0.96102
[phi uncert]  1.58173
###
[En]  124
[E]  10
[cos(phi)]  0.996686
[phi uncert]  2.46186
###
[En]  125
[E]  10
[cos(phi)]  0.948103
[phi uncert]  2.79852
###
[En]  126
[E]  10
[cos(phi)]  0.95687
[phi uncert]  3.00499
###
[En]  127
[E]  10
[cos(phi)]  0.9786
[phi uncert]  3.06392
###
[En]  128
[E]  10
[cos(phi)]  0.961163
[phi uncert]  2.48724
###
[En]  129
[E]  10
[cos(phi)]  0.994045
[phi uncert]  4.44738
###
[En]  130
[E]  10
[cos(phi)]  0.980735
[phi uncert]  3.84523
###
[En]  131
[E]  10
[cos(phi)]  0.99475
[phi uncert]  2.79904
###
[En]  132
[E]  10
[cos(phi)]  0.997101
[phi uncert]  1.30639
###
[En]  133
[E]  10
[cos(phi)]  0.962742
[phi uncert]  3.75682
###
[En]  134
[E]  10
[cos(phi)]  0.979707
[phi uncert]  2.53091
###
[En]  135
[E]  10
[cos(phi)]  0.966427
[phi uncert]  1.46357
###
[En]  136
[E]  10
[cos(phi)]  0.974948
[phi uncert]  1.25407
###
[En]  137
[E]  10
[cos(phi)]  0.975422
[phi uncert]  4.00096
###
[En]  138
[E]  10
[cos(phi)]  0.97619
[phi uncert]  1.369
###
[En]  139
[E]  10
[cos(phi)]  0.998018
[phi uncert]  1.8919
###
[En]  140
[E]  10
[cos(phi)]  0.946126
[phi uncert]  0.920486
###
[En]  141
[E]  10
[cos(phi)]  0.952958
[phi uncert]  1.00231
###
[En]  142
[E]  10
[cos(phi)]  0.98188
[phi uncert]  1.17155
###
[En]  143
[E]  10
[cos(phi)]  0.971795
